"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",D1,Dsnref,Dspref,EaDsn,EaDsp,Eakn,Eakp,Rpn,Rpp,brugn,brugp,brugs,c0,cpn,cpp,cps,ctn,ctp,efn,efp,en,ep,es,henv,knref,kpref,lambdan,lambdap,lambdas,ln1,lp,ls,rhon,rhop,rhos,sigma,sigman,sigmap,socn,socp,t1
4.11442067375894,200.,1,4.04012967094166,200.,2,3.9750525078559,200.,3,3.91630075775619,200.,4,3.8618750380404,200.,5,.15e-8,.72e-13,.75e-13,5000,5000,5000,5000,.10e-4,.8e-5,1.5,1.5,1.5,1200,778.5,1116.7,700,30555.,45829.,.293400e-1,.25e-1,.38,.4,.45,2.87,.10307e-9,.1334e-9,1.874,1.678,.16,.465e-4,.43e-4,.16e-4,1592.75,2887.15,1100,100,48.24,59,.9867,.424,.363
4.0821082309671,268.288581565117,0,4.01184902420749,233.46323413056,0,3.9502690151084,221.857522764574,0,3.89431734556629,216.056160074988,0,3.84204390130157,212.575948896424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05168800538373,336.577163130234,0,3.98607744757498,266.92646826112,0,3.92785864459853,243.715045529147,0,3.87419039355232,232.112320149976,0,3.82344428389733,225.151897792847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.02436182888356,404.86574469535,0,3.96303894242121,300.389702391679,0,3.90737625204416,265.572568293721,0,3.85528883513414,248.168480224965,0,3.80551930623462,237.727846689271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00026307145887,473.154326260467,0,3.94202335587421,333.852936522239,0,3.88809803043732,287.430091058295,0,3.83700445711267,264.224640299953,0,3.78771430358346,250.303795585694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.97837540236089,541.442907825584,0,3.92220022500335,367.316170652799,0,3.8693612231959,309.287613822868,0,3.81874300393222,280.280800374941,0,3.76947576690605,262.879744482118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95771798502878,609.731489390701,0,3.90283725829099,400.779404783359,0,3.85052673908393,331.145136587442,0,3.79991361166989,296.336960449929,0,3.75024896836671,275.455693378541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93745914339949,678.020070955818,0,3.88324117443392,434.242638913919,0,3.83096260063312,353.002659352016,0,3.77992526386106,312.393120524918,0,3.7296215139524,288.031642274965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91683240800598,746.308652520934,0,3.86273186143788,467.705873044479,0,3.81005050167103,374.860182116589,0,3.75850344752462,328.449280599906,0,3.70804301705695,300.607591171389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.89509704196668,814.597234086051,0,3.84071774730978,501.169107175038,0,3.78778470348003,396.717704881163,0,3.73631571974978,344.505440674894,0,3.68630193510612,313.183540067812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
