"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",D1,Dsnref,Dspref,EaDsn,EaDsp,Eakn,Eakp,Rpn,Rpp,brugn,brugp,brugs,c0,cpn,cpp,cps,ctn,ctp,efn,efp,en,ep,es,henv,knref,kpref,lambdan,lambdap,lambdas,ln1,lp,ls,rhon,rhop,rhos,sigma,sigman,sigmap,socn,socp,t1
4.11461263653876,200.,1,4.03970665894705,200.,2,3.97359910229051,200.,3,3.91369103919256,200.,4,3.85851984963702,200.,5,.15e-8,.8640e-13,.75e-13,5000,5000,5000,5000,.10e-4,.8e-5,1.5,1.5,1.5,1200,778.5,1116.7,700,30555.,45829.,.3260e-1,.25e-1,.38,.4,.45,2.87,.10307e-9,.1334e-9,1.874,1.678,.16,.465e-4,.43e-4,.16e-4,1592.75,2887.15,1100,100,48.24,59,.9867,.424,.363
4.08229869859589,268.287917158529,0,4.01125246993121,233.462802028194,0,3.94854641475627,221.857398616932,0,3.8917324025476,216.056333899661,0,3.83890267889861,212.576393593946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05171713242362,336.575834317059,0,3.98521830282966,266.925604056388,0,3.92608782538191,243.714797233864,0,3.87175312688593,232.112667799321,0,3.82053779324197,225.152787187891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.02418311305429,404.863751475588,0,3.96207832451657,300.388406084581,0,3.90568429420292,265.572195850797,0,3.85303202701956,248.169001698982,0,3.80283619021682,237.729180781837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.999974413623,473.151668634118,0,3.94107498132882,333.851208112775,0,3.88652524665437,287.429594467729,0,3.83492410920278,264.225335598642,0,3.78523302658505,250.305574375782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.97805537298603,541.439585792647,0,3.92130609362721,367.314010140969,0,3.86791054571692,309.286993084661,0,3.81682303796472,280.281669498303,0,3.76717313881635,262.881967969728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95739989215311,609.727502951177,0,3.90200642634015,400.776812169163,0,3.84918846095113,331.144391701593,0,3.79813541382727,296.338003397963,0,3.74810355651373,275.458361563673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93715413177065,678.015420109706,0,3.88247082994502,434.239614197357,0,3.8297237088121,353.001790318526,0,3.77827288054514,312.394337297624,0,3.72761312579739,288.034755157619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9165431139138,746.303337268235,0,3.86201569376219,467.702416225551,0,3.80889738067969,374.859188935458,0,3.75695742935113,328.450671197284,0,3.70615697652268,300.611148751564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.89482296254824,814.591254426765,0,3.84004883591415,501.165218253744,0,3.78670585967761,396.71658755239,0,3.73486163184154,344.507005096945,0,3.68452173699011,313.187542345509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
