"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",D1,Dsnref,Dspref,EaDsn,EaDsp,Eakn,Eakp,Rpn,Rpp,brugn,brugp,brugs,c0,cpn,cpp,cps,ctn,ctp,efn,efp,en,ep,es,henv,knref,kpref,lambdan,lambdap,lambdas,ln1,lp,ls,rhon,rhop,rhos,sigma,sigman,sigmap,socn,socp,t1
4.12530020854466,200.,1,4.05641030004158,200.,2,3.99504596539768,200.,3,3.93894565337683,200.,4,3.88743531706881,200.,5,.15e-8,.72e-13,.75e-13,5000,5000,5000,5000,.800e-5,.8e-5,1.5,1.5,1.5,1200,778.5,1116.7,700,30555.,45829.,.3260e-1,.25e-1,.38,.4,.45,2.87,.10307e-9,.1334e-9,1.874,1.678,.16,.465e-4,.43e-4,.16e-4,1592.75,2887.15,1100,100,48.24,59,.9867,.424,.363
4.09212427908122,268.308580395504,0,4.02729604024745,233.489690794485,0,3.96915442469511,221.886837538311,0,3.91636673954412,216.08729435509,0,3.867613884106,212.608527045411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.06080597120619,336.617160791008,0,4.00040212016835,266.97938158897,0,3.94604175486027,243.773675076622,0,3.8961113588886,232.17458871018,0,3.84924476019046,225.217054090823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.03259161770298,404.925741186511,0,3.97661175309409,300.469072383455,0,3.92528906667685,265.660512614934,0,3.877297585391,248.26188306527,0,3.8316060311728,237.825581136234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00790001873863,473.234321582015,0,3.95521865031048,333.95876317794,0,3.9059456747845,287.547350153245,0,3.85916296214991,264.34917742036,0,3.81407267480498,250.434108181646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98567807839539,541.542901977519,0,3.93520393856116,367.448453972425,0,3.88721363007921,309.434187691556,0,3.84104871282573,280.43647177545,0,3.79606518038685,263.042635227057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.96481989133034,609.851482373022,0,3.91572629874947,400.938144766909,0,3.86839733876152,331.321025229867,0,3.82233997197291,296.52376613054,0,3.77702019896352,275.651162272468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.94442399439493,678.160062768526,0,3.89604537450087,434.427835561394,0,3.84884271541511,353.207862768179,0,3.80243929808132,312.611060485631,0,3.75653305597323,288.25968931788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.92369243992604,746.46864316403,0,3.87546100043335,467.917526355879,0,3.82792322524042,375.09470030649,0,3.78107831307488,328.698354840721,0,3.7350724155643,300.868216363291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.90186978682356,814.777223559534,0,3.85337499380635,501.407217150364,0,3.80564289403807,396.981537844801,0,3.75893816429898,344.785649195811,0,3.71344044763985,313.476743408703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
